brand,title,price,source,market,keyword,scraped_date
Pashmoda,"Women Gulsheren100% Fine Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Kashmiri Pashmina Shawl, Heritage Luxury, Sustainable and Natural Fabric (Size 40x80)",19995.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,His and Her Gift Set of 100% Pure Wool Sozni Embroidered Stole and Kaani Shawl With Wooden Gift Box,6789.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Luxury Pashmina Evening Wrap (Size 101X203 CM)",6995.0,Amazon.in,India,sozni shawl,2026-06-06
tweedle,Men’s Pure Wool Sozni Embroidery Jama Shawl |Kashmiri Pashmina Lohi for Gents Size – 40 x 80 Inches,11399.0,Amazon.in,India,sozni shawl,2026-06-06
SWI WITH LABEL,Women's Shawl (5222 Black Free Size),1864.0,Amazon.in,India,sozni shawl,2026-06-06
Weavers Villa,"Men's Woven Border Woollen Lohi/Shawl [50"" X 100""]",689.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Men 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Fabric Base, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches, Brown Color)",7095.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Plain Kashmiri Kingri with Sozni Hand-Embroidery on Border Pure Wool Shawl (SWJ26--algiers-blue),2464.0,Amazon.in,India,sozni shawl,2026-06-06
BATIN,"Kashmiri Shawl With Sozni Hand Embroidered, Purewool Soft Warm Shawl/Stole Wrap, Cashmere Shawl, Semi Pashmina Wrap For Women Size - 80 Inch X 40 Inch",14999.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Kashmiri Pure Wool Shawl for Men with Sozni Embroidery Border, Pashmina Feel Wool Lohi for Winter (Black)",3500.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women Zaira 100% Fine Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Kashmiri Pashmina Shawl, Heritage Luxury, Sustainable and Natural Fabric (Size 40x80)",19995.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Kashmiri Woolen Shawl for Men with Kingri Embroidery, Pashmina Faux Wool Lohi Shawls for Winter",1699.0,Amazon.in,India,sozni shawl,2026-06-06
BATIN,"Kashmiri Women's Sozni Embroidered Woolen Shawl/Stole Wrap, Pure Cashmere Wrap, Pashmina Scarf, Kashmiri Handmade Shawl/Wrap",2499.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,Men Gulzaar 100% Pure Wool Fabric Sozni Embroidered Shawl (Size: 101 X 203 CM),6995.0,Amazon.in,India,sozni shawl,2026-06-06
KASHUR POOSHAK,Kashmiri polywool shawl with four sided sozni and tilla embroidery || Black color,4200.0,Amazon.in,India,sozni shawl,2026-06-06
KASHUR POOSHAK,Kashmiri polywool shawl with four sided sozni and tilla embroidery || white color,4200.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Womenês 100% Pure Wool Sozni Hand Embroidered Stole (Size-28x80in, 71x203cm)",4095.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Amritsar Wool Shawl with Sozni Embroidered and Stripe Weave | Ethnic Weave Design Shawl, Scarves for Women's",2270.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Kashmiri Pure Wool Kingri Shawl with Sozni Hand-Embroidery on Border Design Plain Stole, Scarves For Women's",2650.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Luxury Pashmina Evening Wrap(Size 101X203 CM)",6995.0,Amazon.in,India,sozni shawl,2026-06-06
SAJAEA,Rama Green Double Jari 2 Mtrs Felicination Shawl,378.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Plain Kashmiri Kingri With Sozni Hand-Embroidery on Border Pure Wool Shawl,2464.0,Amazon.in,India,sozni shawl,2026-06-06
MUFFLY,Women Silk Blend Wool Stole Floral & Paisley Pattern Kashmiri Sozni Work Printed Stoles Extra Soft Warm - Size 28 inch x 80 inch,790.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Pure Wool Men's Shawl with Royal Kashmiri Sozni Embroidery and Zari Border, Pashmina Style Paper Mache Wrap for Winter",3699.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Plain Kashmiri Kingri with Sozni Hand-Embroidery on Border Pure Wool Shawl (SWJ26--algiers-blue),2468.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,"Men's Pure Wool Lohi/Woollen Embroidered Border Kunj Shawl (Cream, Size 37 x 75 Inches)",399.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Wool Shawl with Sozni Embroidered Paisleys and Stripes Woven | Women's Shawls and Wraps, Stole, Scarves for Weddings, Evening Dresses, Festivals",2270.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women Aabroo 100% Fine Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Kashmiri Pashmina Shawl, Heritage Luxury, Sustainable and Natural Fabric (Size 40x80)",19995.0,Amazon.in,India,sozni shawl,2026-06-06
SWI STYLISH,Women's Kashmiri Jamawar Inspired Shawl – Warm Silky Soft Polyester Winter Wrap (100x200 cm) Large Designer Shawl for Ladies,990.0,Amazon.in,India,sozni shawl,2026-06-06
SAJAEA,Green Honour Shawl Double Jari 2 Mtrs,389.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Traditional Woolen Winter Shawl with Sozni Embroidered Flower Paisley Border Amritsari Stole For Women's,5664.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Men Mahnoor 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches)",8745.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Amritsar Wool Shawl with Checks Woven and Floral Sozni Embroidery | Women's Shawls and Wraps, Stole, Scarves for Weddings, Evening Dresses, Festivals",2270.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women Arwina 100% Pure Wool Sozni Hand Embroidered Shawl (Size: 40x80in, 101x203cm)",6595.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Wool Shawl with Sozni Embroidered Floral Pattern | Beautiful Flower-Leaf Weave Design Stole, Scarves",6800.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Pure Wool Men's Shawl with Royal Motifs Sozni Embroidery, Pashmina Style Kashmiri Wrap for Winter",3999.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Men’s 100% Pure Wool Sozni Hand Embroidered Stole (Size-28x80in, 71x203cm)",4095.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Kashmiri Woolen Shawl for Men with Sozni Embroidery, Pashmina Faux Wool Lohi Shawls for Winter Brown",1799.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Classic Kashmiri Woolen Shawl with Sozni Border - HandCrafted Embroidery Stole - Festive Wedding Men’s Scarf,8920.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Traditional Checked Pattern Winter Woolen Shawl with Sozni Embroidered Woven Paisleys | Punjab Stole for Women's,5660.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women Zeenat 100% Fine Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Kashmiri Pashmina Shawl, Heritage Luxury, Sustainable and Natural Fabric (Size 40x80)",19995.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Wool Shawl with Sozni Embroidered and Woven Paisleys-Flowers | Flower-Leaf Weave Stole, Scarves",5040.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Men Zavian 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches)",6595.0,Amazon.in,India,sozni shawl,2026-06-06
KASHUR POOSHAK,Kashmiri polywool shawl with four sided sozni and tilla embroidery || Maroon color,4200.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Kashmir Pure Wool Shawl with Sozni Embroidered Bootis and Thin Border Ethnic Design Stole, Scarves for Special Occasion",6230.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Amritsar Pure Wool Shawl with Sozni Hand-Embroidered Floral Jaal | Ethnic Flowers Weave Design Shawl, Scarves for Women's",8690.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,Pure Wool Shawl,399.0,Amazon.in,India,sozni shawl,2026-06-06
Zamour,"Pure Wool Men's Shawl with Royal Sozni and Stripe Zari Embroidery, Pashmina Style Kashmiri Wrap for Winter",4249.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,"Men's Pure Wool Lohi/Woollen Embroidered Border Shawl (Cream, 37 x 76 Inches)",399.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women Mahnoor 100% Pure Wool Sozni Hand Embroidered Shawl (Size: 40x80in, 101x203cm)",8745.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Kashmiri Pure Wool Shawl with Sozni Hand-Embroidered Border | Traditional Beautiful Soft Warm Shawl/Stole Wrap for Winter | Color - Brown | Size - 82 Inch X 42 Inch, Rose Dust,",5914.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Wool Shawl with Floral Vine Sozni Embroidered Border Color Mars Red,6098.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,"Women's Pure Wool Stole with Sozni Embroidered Paisleys Bootis | Women's Shawls and Wraps for Weddings, Evening Dresses, Festivals",9070.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Men Rehnan 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches)",9995.0,Amazon.in,India,sozni shawl,2026-06-06
Shal-é-Pashm,"Women's Kashmiri Sozni Orange Sunset Colored Hand Embroidered, Pure Imported Australian Merino Wool Warm & Thick Kashmiri Khashin (Coarse) Shawl (Woolmark Certified)",2900.0,Amazon.in,India,sozni shawl,2026-06-06
SWI WITH LABEL,Women’s Kashmiri Fine Acrylic Shawl Wrap | Aari Embroidered Shawl for Women Inspired by Kashmiri Hand Embroidery | Free Size Winter Warm Stole & Gift Wrap,1694.0,Amazon.in,India,sozni shawl,2026-06-06
Kashmir Gallery,Kashmiri Woolen Suit for Women | Handcrafted Sozni Embroidery | Winter 3 Piece Suit with Shawl | Soft & Warm Kashmiri Ethnic Wear,8900.0,Amazon.in,India,sozni shawl,2026-06-06
Kashmir Gallery,Kashmiri Shawl for Women | Soft & Warm Winter Wrap | Handcrafted Sozni Embroidery | Elegant Ethnic & Casual Shawl for Ladies,14900.0,Amazon.in,India,sozni shawl,2026-06-06
Shal-é-Pashm,"Women's Kashmiri Sozni Golden Yellow Turmeric Colored Hand Embroidered, Pure Imported Australian Merino Wool Warm & Thick Kashmiri Khashin (Coarse) Shawl (Woolmark Certified)",2900.0,Amazon.in,India,sozni shawl,2026-06-06
INAAYA,Winter Kashmiri Woolen Wrap Shawl For Women Soft And Warm Shawl Kashmiri Woolen Winter Shawl/Stole For Women And Girls Set Of 1 Multicolor,495.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Mocha-Mousse Pure Pashmina Handloom from Kashmir with Sozni-Embroidered Border Pure Pashmina Wool Shawl,60491.0,Amazon.in,India,sozni shawl,2026-06-06
JK ORIGINS,Handwoven Kashmiri Pashmina Shawl with Traditional Sozni Check Embroidery,61000.0,Amazon.in,India,sozni shawl,2026-06-06
BATIN,"Kashmiri Hand Embroidered Shawl for Mens, Elegant Gents Wrap, Sozni Needlework Oversized Pure Wool Shawl/Wrap, Mens Winter Shawl, Fathers Gift",5999.0,Amazon.in,India,sozni shawl,2026-06-06
JK ORIGINS,Check Sozni Handwoven Kashmiri Pashmina Shawl,62000.0,Amazon.in,India,sozni shawl,2026-06-06
SAB-K,"Exclusive Semi Pashmina Shawl 36x80 Inches With Traditional Kashmiri Tilla And Sozni Hand Embroidery Decorative With Gold Paisley Embroidery, Green Colour",7000.0,Amazon.in,India,sozni shawl,2026-06-06
SAB-K,"Exclusive Decorative Semi Pashmina Shawl 36x80 inches Hand Embroidered In Tilla And Sozni, Striped Pattern, Red and Maroon",8500.0,Amazon.in,India,sozni shawl,2026-06-06
Kashmir Gallery,Kashmiri Woolen Suit for Women | Handcrafted Sozni Embroidery | Winter 3 Piece Suit with Shawl | Soft & Warm Kashmiri Ethnic Wear,8990.0,Amazon.in,India,sozni shawl,2026-06-06
SAB-K,"Exclusive Decorative Semi Pashmina Shawl 36x80 inches Hand Embroidered In Tilla And Sozni, Striped Pattern, Red and Maroon",10500.0,Amazon.in,India,sozni shawl,2026-06-06
VASABA,Winter Wear Acro Viscose (40X80 inches) Woven Design Shawl For Women's (SH8SZKR),599.0,Amazon.in,India,sozni shawl,2026-06-06
SAB-K,"Exclusive Semi Pashmina Shawl 36x80 Inches With Traditional Kashmiri Tilla And Sozni Hand Embroidery Decorative With Gold Paisley Embroidery, In Natural Pashmina Colour",7000.0,Amazon.in,India,sozni shawl,2026-06-06
Kashmir Gallery,Kashmiri Shawl for Women | Soft & Warm Winter Wrap | Handcrafted Aari/Sozni Embroidery | Elegant Ethnic & Casual Shawl for Ladies,14900.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,"Sethssssss Women Woollen Warm Kashmiri Acrylic Stole, Shawls Meditation Dushala Lohi Stole Solid Color Best Gifts (Dark Grey, 70x200Cm)",611.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Wool Shawl (SWJ26-follage-green_Multi_Free Size),2464.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Men's Tusha from Kashmir with Sozni Hand-Embroidery on Border Pure Wool Shawl (SWH25--ivory),11155.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Pure Pashmina Natural Color Sozni All Over Shawl from Kashmir,94864.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Pure Pashmina Sozni Embroidery Natural Color Shawl from Kashmir,117533.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Pure Pashmina Shawl from Kashmir with Sozni Hand-Embroidered Paisleys and Flowers in Multicolor Thre,56918.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Stole, Stole and Wrap, Sustainable and Natural Fabric (Size 71X203 CM)",4289.0,Amazon.in,India,sozni shawl,2026-06-06
Pashmoda,Men 100% Pure Wool Fabric Sozni Embroidered Stole (Size: 71x203 Cm),4595.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Simply-Taupe Pure Pashmina from Kashmir with Sozni Hand-Embroidery in Multicolor Thread 100% Pure Pashmina Wool Shawl,112358.0,Amazon.in,India,sozni shawl,2026-06-06
SWI WITH LABEL,Women's Kashmiri Hand Embroidered Pure Wool Shawl,1529.0,Amazon.in,India,sozni shawl,2026-06-06
Kashmir Gallery,Women Woolen Stole With Kashmiri Sozni Embroidery - Black,4786.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,Printed Shawl For Womens/Mens,799.0,Amazon.in,India,sozni shawl,2026-06-06
ushans,"Kashmiri Shawl with Multicolour Aari Embroidery, Women's Wrap, Ivory, 28x80 Inches",499.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Women's Shawl,130962.0,Amazon.in,India,sozni shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women's Jamawar Design Stylish Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina (80L x 40W)",999.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Kashmiri poly wool hand sozni embroidery stole || beige color,1999.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,Printed Shawl For Unisex,399.0,Amazon.in,India,sozni shawl,2026-06-06
SWI WITH LABEL,Women Stole,1049.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Pristine Pure Pashmina Dushala For Men With Delicate Sozni Embroidered Tulip Motif,85340.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,"SUNGLOW SHAWL GARDEN1 (Solid, RED)",499.0,Amazon.in,India,sozni shawl,2026-06-06
V VRINDE,Pure Woolen Solid Orange/Bhagwa Shawl/Kesari shawl Shawl (Size 46X92 Inch) SWL 2335,750.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,"Sethssssss Stylish Designer Women's Shawls, Wraps, Faux Dupatta (Pink, Size 70x200cm)",991.0,Amazon.in,India,sozni shawl,2026-06-06
ZARIA FABS,Shawl | Scarf Stoles for Girls/Ladies/Women/for Summer,349.0,Amazon.in,India,sozni shawl,2026-06-06
Goodluck,Pure Wool Shawl,449.0,Amazon.in,India,sozni shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women's Jamawar Design Stylish Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina",999.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Ss traders new acro wool jamawar shawl for women,460.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Women’s Luxury New Wool Kaani Shawl Colour- Maroon,949.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Women’s New Wool Kaani Shawl,1249.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Women’s Luxury New Wool Jamawar Shawl,1295.0,Amazon.in,India,sozni shawl,2026-06-06
The Amritsar Store,Evergreen Stripes light weight Shawl with Traditional Kani Weave Border in soft Blended Wool 84 inches x 41 inches,1225.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Women’s Luxury New Wool Kaani Shawl Colour- Navy Blue,1249.0,Amazon.in,India,sozni shawl,2026-06-06
Exotic India,Plain Tusha Cashmere Stole from Kashmir with Sozni Hand-Embroidery on Border - Wool,5914.0,Amazon.in,India,sozni shawl,2026-06-06
Sprha,Self Design Wool Shawl SWL 2044-53,499.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,"Women’s Luxury New Wool Kaani Shawl Colour Navy Biue, Size- 40 X 80",1249.0,Amazon.in,India,sozni shawl,2026-06-06
SHINGORA,PENELOPE Woven Design Woolen Shawl,4495.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Sethssssss Women's Faux Pashmina Embroidery Work Woollen Shawl,5131.0,Amazon.in,India,sozni shawl,2026-06-06
SWI WITH LABEL,Women's Kani Woven Wool Shawl 5J107,2499.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Sethssss Kashmiri Faux Pashmina Kani Beautiful Design Women's Woolen Shawl,2999.0,Amazon.in,India,sozni shawl,2026-06-06
SHINGORA,HASTIA Woven Design Woolen Shawl,5995.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,SHWAL,349.0,Amazon.in,India,sozni shawl,2026-06-06
Safaa,Viscose Acrylic Fabric Women's Shawl (Free Size),1099.0,Amazon.in,India,sozni shawl,2026-06-06
Tiara,By Shingora Spray Geos Pink Shawl,3595.0,Amazon.in,India,sozni shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women Paisley Woven Design Wool Blend Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina 80"" x 40"" Inch",1499.0,Amazon.in,India,sozni shawl,2026-06-06
Generic,Men's Kashmiri Wool Jamawar Shawl,463.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Men's Kashmiri Jamawar Shawl | Reversible Winter Wrap | Soft Wool Blend | Ethnic Paisley Design | Traditional Casual wear Shawl for Men,463.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,"Women Ladies Kashmiri Wool Jamawar, Paisley Design Shawl for Winter, Warm and Soft Shawl Wrap Casual Wear",499.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"His And Her Set Of Jamawar Stole and Shawl, Premium Gift Box Packaging, Navy Blue and Pink",2439.0,Amazon.in,India,jamawar shawl,2026-06-06
MANRA,Men's Ambi Design Kashmiri Wool Jamawar Shawl/Stole for Winter,495.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Men's Kashmiri Jamawar Shawl | Reversible Winter Wrap | Soft Wool Blend | Ethnic Paisley Design | Traditional Casual wear Shawl for Men,499.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"His And Her Set Of Jamawar Stole and Shawl, Premium Gift Box Packaging, Black and Maroon",2439.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Kashmiri Shawl, Faux Pashmina Design",1299.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashmoda,"Women Polyester Kashmiri Jamawar Antique Mughal Shawl, Jacquard Shawls (Size: 101 X 203 CM)",1139.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,"Men’s Jamawar Shawl, Faux Pashmina, Contemporary Patterns with Ethnic Appeal – Size 40 x 80 inches",1199.0,Amazon.in,India,jamawar shawl,2026-06-06
AMBIKA STORES & READYMADES,Traditional Shawl/Wrap – Ethnic Style for Men & Women,256.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Kkrish Jamawar Shawl Stole For Women,438.0,Amazon.in,India,jamawar shawl,2026-06-06
Arvore,Bunkaar Plain Woollen Men's Dhariwal Indian Lohi/Shawl with Jamawar Border,799.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,"Men's Kashmiri Jamawar Shawl with Ambi Design, Reversible Style, Jacquard Shawl for Winter",499.0,Amazon.in,India,jamawar shawl,2026-06-06
SWI STYLISH,Women's Kashmiri Jamawar Inspired Shawl – Warm Silky Soft Polyester Winter Wrap (100x200 cm) Large Designer Shawl for Ladies,651.0,Amazon.in,India,jamawar shawl,2026-06-06
MANRA,Women's Kashmiri Wool Jamawar Shawl – Warm & Soft Winter Wrap Stole for Ladies – Traditional Paisley Design (KASHMIRI GOLU SHAWL 727),435.0,Amazon.in,India,jamawar shawl,2026-06-06
MANRA,Men's Ambi Design Kashmiri Wool Jamawar Shawl/Stole for Winter (Jet Black),495.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Shawl, Pink",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
Naureen,"Men Faux Pashmina Kashmiri Jamawar Shawl, Warm and Soft, 40x80 inch",1159.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashmoda,"Men Shabnam Jamawar Shawl, Authentic Kashmiri Luxury Pashmina Style Shawl, Stole, Medium Size for Gents, Size 40x80 Inches.",1439.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"His And Her Set Of Jamawar Stole and Shawl, Premium Gift Box Packaging, Black and Peach",2439.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Shawl, Mustard",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
SWI STYLISH,Women's Kashmiri Jamawar Inspired Shawl – Warm Silky Soft Polyester Winter Wrap (100x200 cm) Large Designer Shawl for Ladies,810.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Shawl, Heritage Design, Navy Blue",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,"Women’s Jamawar Shawl for Winters, Soft Woollen Stole for Ladies (40 x 80 inches)",927.0,Amazon.in,India,jamawar shawl,2026-06-06
Indowraps,Women's Kashmiri Jamawar Stole/Shawl for Winter Size- 28x80 Inch,549.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,"Men's Kashmiri Wool Jamawar Shawl – Traditional Paisley Design – Soft & Warm Winter Wrap Stole for Men | Perfect for Ethnic, Casual Wear",499.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Women's Kashmiri Woolen Jamawar Warm and Soft Shawl Wrap for Winter [SIZE:40X80 Inches],499.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Men's Ambi Border Design Kashmiri Woolen Jamawar Shawl/Stole for Winter,499.0,Amazon.in,India,jamawar shawl,2026-06-06
Zamour,Faux Pashmina Soft Jamawar Woven Jacquard Shawl for Men,999.0,Amazon.in,India,jamawar shawl,2026-06-06
SWI WITH LABEL,Men's Woven Wool Shawl,1043.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,Men’s Jamawar Weave Warm and Soft Woolen Shawl/Stole with All Over Floral,999.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,"Women’s Jamawar Shawl/Stole for Winters, Blended Wool Shawl for Ladies,Large Size- (40 x 80) inches",899.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashmoda,His and Her Gift Set of Jamawar Shawl and Kaani Stole With Wooden Gift Box,2589.0,Amazon.in,India,jamawar shawl,2026-06-06
MUFFLY,"Womens fine Soft Ethnic Woven wool Reversible Shawl,Authetic Kashmiri Jamawar design, Faux Pashmina, 40 inch*80 inch",1519.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Shawl, Navy Blue",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
Zamour,Polyester Blend Faux Pashmina Soft Jamawar Woven Shawl For Men (Golden Black),999.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashmoda,"Women Kashmiri Jamawar Antique Mughal Shawl, Jacquard Shawls, Stole, Wraps(Size: 101 X 203 CM)",1129.0,Amazon.in,India,jamawar shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women's Jamawar Design Stylish Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina",829.0,Amazon.in,India,jamawar shawl,2026-06-06
Zamour,Women's Faux Pashmina Jacquard Woven Jamawar Mughal Shawl in Golden Black,999.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Reversible Shawl, Morning Peach",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
SWI WITH LABEL,Women's Wool Shawl (2J101),695.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashtush,"Women's Jamawar Shawl, Faux Pashmina, Wovenn Paisley Design, Soft and Warm",1219.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Kkrish Jamawar Shawl Stole For Women,458.0,Amazon.in,India,jamawar shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Ravaiyaa - Attitude is everything Women Kashmiri Jamawar Wool Shawl, Jacquard Paisley Faux Pashmina, Casual Stylish Wraps (Beige & White)",1234.0,Amazon.in,India,jamawar shawl,2026-06-06
Weavers Villa,"Krish Jamawar Shawl Stole Pink For Women, 100cm x 200cm",599.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,"Women’s Jamawar Shawl, Faux Pashmina, Contemporary Patterns with Ethnic Appeal – Size 40 x 80 inches",1199.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,"Women's Kashmiri Woolen Jamawar Shawl, Stole Wrap, 40x80 cm, Warm and Soft Winter Shawl for any Occasion and Gifts",499.0,Amazon.in,India,jamawar shawl,2026-06-06
MANRA,Men’s Kashmiri Wool Shawl – Multicolor Jamawar Floral Design with Tassels | Luxury Ethnic & Wedding Stole & Shawl for Winter,999.0,Amazon.in,India,jamawar shawl,2026-06-06
Pashmoda,"Women Arcadia Borders Kashmiri Jamawar Woven Design Shawl (Size: 40x80in, 101x203cm)",1789.0,Amazon.in,India,jamawar shawl,2026-06-06
Generic,Kkrish Jamawar Shawl Stole For Women,499.0,Amazon.in,India,jamawar shawl,2026-06-06
tweedle,Women’s Jamawar Paisley Design Woolen Shawl/Stole for Winters - (40 x 80 inches),854.0,Amazon.in,India,jamawar shawl,2026-06-06
Zamour,Faux Pashmina Soft Jamawar Woven Shawl for Men,999.0,Amazon.in,India,jamawar shawl,2026-06-06
